id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
241600,Rogue Legacy,2013.0,85.0,8.0,13.145882352941175,16.41,26.01,37.19,20.78,Procedural Generation|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Action Roguelike|Exploration|Controller|RPG|Fantasy|Indie|Perma Death|Singleplayer|Medieval|Addictive|2D|Difficult|Roguevania|Replay Value|Metroidvania
504230,Celeste,2018.0,88.0,9.0,42.22740524781341,8.28,13.82,37.06,28.78,Story Rich|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Exploration|Psychological Horror|Female Protagonist|2D Platformer|Funny|Casual|Indie|Retro|Precision Platformer|Singleplayer|Cute|Anime|2D|Difficult|Great Soundtrack|Metroidvania
942970,Unheard - Voices of Crime,2019.0,72.0,9.0,27.743915343915344,4.01,5.51,7.04,3.03,Horror|RPG|Story Rich|Atmospheric|Mystery|Crime|Puzzle|Multiplayer|Indie|Short|Investigation|2D|Singleplayer|Top-Down|Simulation|Detective
26800,Braid,2009.0,90.0,8.0,15.353260869565217,5.06,6.01,7.65,2.5900000000000007,Story Rich|Side Scroller|Strategy|Action|Adventure|Platformer|Atmospheric|Puzzle|Controller|Beautiful|2D Platformer|Classic|Casual|Fantasy|Indie|Short|Singleplayer|Time Travel|Time Manipulation|2D|Difficult|Great Soundtrack
40950,Stronghold HD,2013.0,81.0,9.0,20.97643979057592,19.95,22.52,23.02,3.0700000000000003,Historical|Multiplayer|Strategy|RTS|Resource Management|Colony Sim|Building|Atmospheric|City Builder|Isometric|Comedy|Open World|Sandbox|Classic|Funny|Remake|Simulation|Singleplayer|Medieval|Tower Defense|Real Time Tactics|2D|Great Soundtrack|Economy
239350,Spelunky,2013.0,90.0,8.0,11.692686935086275,20.07,44.23,93.26,73.19,Procedural Generation|Multiplayer|Side Scroller|Action|Adventure|Platformer|Action Roguelike|Controller|Co-op|Local Co-Op|Local Multiplayer|Arcade|Indie|Retro|Perma Death|Singleplayer|Great Soundtrack|Addictive|2D|Difficult|Replay Value
475550,Beholder,2016.0,75.0,8.0,10.919638372677047,6.07,10.08,19.69,13.62,Horror|Story Rich|Dystopian |Multiplayer|Strategy|Adventure|Stealth|Political|Atmospheric|Political Sim|RPG|Multiple Endings|3D|Indie|Dark Humor|Simulation|Singleplayer|Violent|Dark|Choices Matter|2D|Difficult|Great Soundtrack
257350,Baldur's Gate II: Enhanced Edition,2013.0,78.0,8.0,10.755458515283843,46.17,81.05,139.06,92.89,Magic|Story Rich|Action-Adventure|Multiplayer|Strategy|Old School|Adventure|Atmospheric|Romance|Isometric|CRPG|Character Customization|Real-Time with Pause|Co-op|RPG|Classic|Fantasy|Tabletop|Party-Based RPG|Remake|Singleplayer|Online Co-Op|Choices Matter|2D|Open World
599140,Graveyard Keeper,2018.0,69.0,8.0,6.35795836131632,45.18,55.32,68.99,23.809999999999995,Story Rich|Multiplayer|Pixel Graphics|Adventure|Building|Management|Gore|RPG|Crafting|Mystery|Fantasy|Indie|Dark Humor|Singleplayer|Simulation|Violent|Dark|Medieval|Agriculture|2D|Sandbox
312520,Rain World,2017.0,66.0,8.0,12.939014202172096,21.81,29.39,44.86,23.05,Horror|Action|Pixel Graphics|Adventure|Stealth|Platformer|Physics|Atmospheric|Exploration|2D Platformer|Souls-like|Post-apocalyptic|Survival Horror|Survival|Indie|Simulation|Singleplayer|Great Soundtrack|Cute|2D|Difficult|Open World|Metroidvania
361280,Turmoil,2016.0,73.0,8.0,13.073529411764708,8.15,12.76,24.66,16.509999999999998,Historical|Multiplayer|Strategy|Resource Management|PvE|Management|Free to Play|Western|Asynchronous Multiplayer|Turn-Based Tactics|Early Access|Relaxing|Funny|Mining|Casual|Survival|Time Management|Indie|Capitalism|Simulation|Singleplayer|PvP|Turn-Based Strategy|Real Time Tactics|2D|Economy
22000,World of Goo,2008.0,90.0,8.0,16.564356435643564,6.01,7.86,13.69,7.68,Horror|Story Rich|Strategy|Building|Physics|Atmospheric|Puzzle|Surreal|Comedy|Satire|Touch-Friendly|Classic|Funny|Casual|Indie|Singleplayer|Cute|Family Friendly|2D|Difficult|Great Soundtrack
1150690,OMORI,2020.0,87.0,9.0,46.21184320266889,20.98,28.21,71.57,50.58999999999999,Horror|Story Rich|Pixel Graphics|Atmospheric|Exploration|Psychological Horror|RPG|JRPG|RPGMaker|Multiple Endings|Fantasy|Indie|Party-Based RPG|Great Soundtrack|Hand-drawn|Colorful|Anime|Turn-Based|2D|Stylized|Cats
107310,Cthulhu Saves the World,2011.0,78.0,8.0,11.726235741444867,7.7,10.41,12.52,4.819999999999999,Horror|Story Rich|Action|Pixel Graphics|Old School|Adventure|Memes|Comedy|RPG|Parody |JRPG|RPGMaker|Funny|Fantasy|Indie|Retro|Dark Humor|Singleplayer|Lovecraftian|Turn-Based Strategy|Turn-Based|2D|Great Soundtrack
553640,ICEY,2016.0,84.0,8.0,9.644158151932476,2.7,3.18,5.29,2.59,Character Action Game|Spectacle fighter|Multiplayer|Side Scroller|Action|Adventure|Platformer|Cyberpunk|Narration|Female Protagonist|RPG|Nudity|Funny|Indie|Singleplayer|Great Soundtrack|Lovecraftian|Anime|Hack and Slash|2D|Open World|Metroidvania|Sci-fi
214340,Deponia,2012.0,74.0,8.0,6.992795389048991,8.14,9.74,10.55,2.41,Story Rich|Visual Novel|Steampunk|Dystopian |Adventure|Escape Room|Atmospheric|Romance|Puzzle|Comedy|Nudity|Classic|Funny|Indie|Retro|Dark Humor|Cult Classic|Singleplayer|Hand-drawn|Hidden Object|2D|Difficult|Great Soundtrack|Sci-fi
290340,Armello,2015.0,75.0,8.0,4.53069526627219,1.74,17.25,99.22,97.48,4X|Lore-Rich|Multiplayer|Strategy|Grand Strategy|Card Game|Tactical RPG|Adventure|Atmospheric|RPG|Early Access|Dark Fantasy|Multiple Endings|Kickstarter|3D|Benchmark|Fantasy|Tabletop|Indie|Singleplayer|PvP|Hand-drawn|Cute|Turn-Based Strategy|Turn-Based|Hex Grid|2D|Great Soundtrack|Board Game
304650,SUNLESS SEA,2015.0,81.0,8.0,4.928522804628999,18.66,56.63,117.31,98.65,Horror|Story Rich|Steampunk|Adventure|Atmospheric|Exploration|Top-Down|RPG|Open World|Kickstarter|Survival|Indie|Singleplayer|Dark|Gothic|Lovecraftian|2D|Great Soundtrack|Sandbox
602960,Barotrauma,2023.0,81.0,8.0,12.771545427987146,31.55,55.0,138.85,107.3,Horror|Multiplayer|Strategy|Action|Atmospheric|Management|Gore|Co-op|Early Access|Underwater|Survival Horror|Moddable|Survival|Indie|Dark Humor|Singleplayer|Simulation|Naval|Submarine|Violent|2D|Difficult|Sci-fi
221640,Super Hexagon,2012.0,88.0,9.0,30.20472440944882,5.39,8.49,18.64,13.25,Horror|Fast-Paced|Rhythm|Action|Soundtrack|Puzzle|Score Attack|Psychological Horror|Controller|Survival Horror|Arcade|Casual|Survival|Indie|Replay Value|Psychedelic|Singleplayer|Bullet Hell|Colorful|Abstract|Music|Addictive|2D|Minimalist|Difficult|Great Soundtrack
274520,Darkwood,2017.0,80.0,8.0,17.912938331318017,18.43,28.1,41.71,23.28,Horror|Multiplayer|Action|Adventure|Building|Atmospheric|Exploration|Gore|Psychological Horror|Co-op|Top-Down|RPG|Early Access|Nudity|Crafting|Survival Horror|Survival|Indie|Singleplayer|Inventory Management|Dark|Lovecraftian|2D|Difficult|Open World
975370,Dwarf Fortress,2022.0,93.0,9.0,19.478435305917756,74.6,200.0,200.0,125.4,Procedural Generation|Strategy|Pixel Graphics|Tactical RPG|Colony Sim|Turn-Based Combat|City Builder|Psychological Horror|RPG|Sandbox|Moddable|Survival|Fantasy|Indie|Singleplayer|Simulation|Medieval|2D|Difficult|Economy
38410,Fallout 2: A Post Nuclear Role Playing Game,2009.0,86.0,8.0,16.20815138282387,30.4,47.44,83.25,52.85,Story Rich|Adventure|Turn-Based Combat|Atmospheric|Exploration|Isometric|CRPG|RPG|Post-apocalyptic|Classic|Retro|Dark Humor|Replay Value|Singleplayer|Great Soundtrack|Turn-Based|2D|Open World|Sandbox|Sci-fi
35720,Trine 2: Complete Story,2013.0,84.0,9.0,21.480043149946063,9.14,13.45,33.75,24.61,3D Vision|Multiplayer|Action|Adventure|Platformer|Physics|Atmospheric|Puzzle|Co-op|Local Co-Op|Local Multiplayer|RPG|Beautiful|2D Platformer|Casual|Fantasy|Indie|Singleplayer|Online Co-Op|Medieval|2D|Great Soundtrack
394310,Punch Club,2016.0,73.0,8.0,4.181351582549187,10.25,13.48,22.93,12.68,Story Rich|Multiplayer|Strategy|Action|Pixel Graphics|Fighting|Atmospheric|Management|Boxing|Free to Play|2D Fighter|Comedy|RPG|Funny|Arcade|Casual|Time Management|Indie|Cartoony|Retro|Simulation|Singleplayer|Choices Matter|2D|Difficult|Great Soundtrack|Sports
557340,My Friend Pedro,2019.0,81.0,9.0,23.08216619981326,4.08,5.12,8.07,3.99,Fast-Paced|Multiplayer|Side Scroller|Action|2.5D|Parkour|Platformer|Physics|Memes|Gore|Controller|Comedy|Funny|Indie|Blood|Shooter|Singleplayer|Bullet Time|Violent|2D|Great Soundtrack
365360,Battle Brothers,2017.0,80.0,8.0,7.481209503239741,31.65,52.87,81.85,50.2,Procedural Generation|Strategy|Tactical RPG|Turn-Based Combat|CRPG|Character Customization|Tactical|RPG|Turn-Based Tactics|Open World|Early Access|Fantasy|Indie|Replay Value|Perma Death|Simulation|Singleplayer|Medieval|Turn-Based Strategy|Turn-Based|2D|Difficult|Great Soundtrack|Sandbox
49600,Beat Hazard,2010.0,70.0,8.0,17.853403141361255,4.84,11.96,25.51,20.67,Rhythm|Multiplayer|Action|Music-Based Procedural Generation|Co-op|Local Co-Op|Twin Stick Shooter|Arcade|Casual|Indie|Shooter|Singleplayer|Bullet Hell|Space|Great Soundtrack|Colorful|Music|Addictive|2D|Replay Value
40700,Machinarium,2009.0,85.0,9.0,21.3978102189781,5.1,5.34,6.06,0.96,Robots|Story Rich|Steampunk|Adventure|Atmospheric|Puzzle|Surreal|Beautiful|Touch-Friendly|Classic|Casual|Indie|Linear|Singleplayer|Great Soundtrack|Hand-drawn|Cute|Hidden Object|Family Friendly|2D|Difficult|Stylized|Sci-fi
447530,VA-11 Hall-A: Cyberpunk Bartender Action,2016.0,77.0,9.0,41.00529100529101,0.22,0.3,0.37,0.15,Story Rich|Visual Novel|Dystopian |Transhumanism|Pixel Graphics|Adventure|Atmospheric|Memes|Cyberpunk|Female Protagonist|Comedy|Nudity|Funny|Casual|Indie|Life Sim|Simulation|Singleplayer|Cute|Choices Matter|Anime|2D|Great Soundtrack|Sci-fi
222730,Reus,2013.0,75.0,6.0,3.664695945945946,8.24,18.1,66.27,58.03,Multiplayer|Strategy|Resource Management|Adventure|Nature|Management|Puzzle|Relaxing|God Game|Funny|Casual|Fantasy|Indie|Replay Value|Simulation|Singleplayer|Addictive|Family Friendly|2D|Great Soundtrack|Sandbox
1384160,GUILTY GEAR -STRIVE-,2021.0,85.0,8.0,10.75647980711272,4.95,27.72,45.79,40.84,Story Rich|Lore-Rich|Multiplayer|Action|Fighting|2.5D|Combat|2D Fighter|Local Multiplayer|3D|Arcade|Casual|Fantasy|Singleplayer|PvP|Drama|Anime|Cinematic|2D|Great Soundtrack
257850,Hyper Light Drifter,2016.0,84.0,8.0,14.281279397930383,7.8,11.85,26.82,19.02,Action|Pixel Graphics|Adventure|Atmospheric|Exploration|Memes|Action RPG|Top-Down|RPG|Souls-like|Post-apocalyptic|Kickstarter|Fantasy|Indie|Singleplayer|Colorful|Hack and Slash|2D|Difficult|Great Soundtrack|Metroidvania|Sci-fi
985890,Streets of Rage 4,2020.0,84.0,8.0,12.369957081545063,3.19,6.33,25.97,22.78,Co-op Campaign|Action-Adventure|Multiplayer|Side Scroller|Action|Adventure|Fighting|Co-op|Local Co-Op|Local Multiplayer|Sequel|Classic|Arcade|Casual|Indie|Retro|Hand-drawn|Colorful|Online Co-Op|Family Friendly|2D|Great Soundtrack
206190,Gunpoint,2013.0,83.0,9.0,39.69736842105263,3.03,4.27,6.58,3.5500000000000003,Story Rich|Hacking|Strategy|Level Editor|Action|Pixel Graphics|Adventure|Stealth|Platformer|Puzzle|GameMaker|Comedy|Noir|Funny|Indie|Short|Singleplayer|2D|Great Soundtrack|Sci-fi
410110,12 is Better Than 6,2015.0,74.0,8.0,5.311510031678986,4.63,6.1,6.77,2.14,Fast-Paced|Story Rich|Historical|Multiplayer|Action|Adventure|Atmospheric|Memes|GameMaker|Gore|Co-op|Top-Down|Western|RPG|FPS|Open World|Top-Down Shooter|Funny|Arcade|Indie|Retro|Dark Humor|Blood|Shooter|Singleplayer|Great Soundtrack|Hand-drawn|Violent|Music|Loot|2D|Difficult|Stylized
522210,Serial Cleaner,2017.0,64.0,8.0,6.225181598062954,4.87,6.42,9.59,4.72,Puzzle|Casual|Indie|Action|Gore|Blood|2D|Top-Down|Adventure|Singleplayer|Stealth|Early Access
248610,Door Kickers,2014.0,83.0,8.0,17.431952662721894,6.93,17.18,37.22,30.29,Multiplayer|Strategy|Level Editor|Action|RTS|Adventure|Puzzle|Tactical|Real-Time with Pause|Top-Down|Co-op|Touch-Friendly|Top-Down Shooter|Moddable|Indie|Shooter|Singleplayer|Simulation|Real Time Tactics|2D|Difficult|Replay Value
400630,Wuppo: Definitive Edition,2016.0,78.0,8.0,17.93258426966292,8.26,11.12,16.03,7.770000000000001,Story Rich|Action|Pixel Graphics|Adventure|Platformer|Exploration|Puzzle|Score Attack|Co-op|Local Co-Op|RPG|2D Platformer|Open World|Funny|Indie|Singleplayer|Hand-drawn|Colorful|Cute|Family Friendly|2D|Difficult|Great Soundtrack|Metroidvania
337340,Finding Paradise,2017.0,81.0,9.0,45.80307692307692,5.06,5.45,5.62,0.5600000000000005,Horror|Story Rich|Visual Novel|Pixel Graphics|Adventure|Atmospheric|Romance|Walking Simulator|Top-Down|Female Protagonist|Comedy|RPG|JRPG|RPGMaker|Funny|Casual|Indie|Retro|Linear|Singleplayer|Emotional|Psychological|Drama|Cute|Interactive Fiction|Anime|2D|Great Soundtrack
410900,Forts,2017.0,74.0,8.0,11.024960998439935,8.74,9.83,15.0,6.26,Multiplayer|Strategy|Level Editor|Action|RTS|Pixel Graphics|Resource Management|Military|Building|Physics|Memes|Free to Play|Tactical|Co-op|Destruction|Funny|Moddable|Indie|Retro|Singleplayer|Tower Defense|Lemmings|2D|Sandbox|War
420530,OneShot,2016.0,80.0,9.0,55.08141321044547,4.63,6.91,8.66,4.03,Horror|Story Rich|Pixel Graphics|Adventure|Atmospheric|Exploration|Puzzle|Surreal|Psychological Horror|Female Protagonist|RPG|Multiple Endings|RPGMaker|Post-apocalyptic|Casual|Indie|Replay Value|Singleplayer|Cute|Choices Matter|Anime|2D|Great Soundtrack
607050,Wargroove,2019.0,82.0,8.0,5.2291390728476825,19.53,38.92,77.17,57.64,Co-op Campaign|Multiplayer|Strategy|Pixel Graphics|Tactical RPG|Turn-Based Combat|Strategy RPG|Tactical|Controller|Co-op|Local Co-Op|Local Multiplayer|Female Protagonist|Turn-Based Tactics|Fantasy|Indie|Singleplayer|PvP|Cute|Online Co-Op|Anime|Turn-Based Strategy|Family Friendly|Turn-Based|2D|Great Soundtrack|4 Player Local
237990,The Banner Saga,2014.0,80.0,8.0,8.121042830540038,10.72,13.5,27.19,16.47,Story Rich|Strategy|Tactical RPG|Adventure|Atmospheric|Crowdfunded|Strategy RPG|Tactical|RPG|Touch-Friendly|Kickstarter|Fantasy|Indie|Singleplayer|Hand-drawn|Vikings|Choices Matter|Turn-Based Strategy|Turn-Based|2D|Great Soundtrack
239070,Hammerwatch,2013.0,72.0,8.0,8.71870170015456,8.22,13.11,30.28,22.06,Multiplayer|Level Editor|Action|Pixel Graphics|Adventure|Co-op|Top-Down|Local Co-Op|Local Multiplayer|RPG|Fantasy|Indie|Retro|Singleplayer|Online Co-Op|Dungeon Crawler|Hack and Slash|2D|4 Player Local
305050,Outland,2014.0,79.0,8.0,4.239512855209743,7.08,9.52,12.53,5.449999999999999,Platformer|Online Co-Op|Atmospheric|Arcade|Multiplayer|Free to Play|Indie|Action|2D|Controller|Co-op|Difficult|Adventure|Metroidvania|Great Soundtrack|Singleplayer|Bullet Hell
297130,Titan Souls,2015.0,74.0,6.0,3.716577540106952,3.1,3.95,6.84,3.74,Action-Adventure|Strategy|Action|Pixel Graphics|Adventure|Boss Rush|Atmospheric|Puzzle|Memes|Free to Play|Walking Simulator|Controller|Top-Down|Souls-like|Casual|Fantasy|Indie|Short|Retro|Shooter|Singleplayer|Anime|2D|Difficult|Great Soundtrack
214170,Divine Divinity,2012.0,81.0,8.0,7.316804407713499,32.28,45.52,72.09,39.81,Story Rich|Action|Adventure|Atmospheric|Exploration|Isometric|Action RPG|CRPG|Real-Time with Pause|Female Protagonist|RPG|Open World|Classic|Funny|Fantasy|Indie|Cult Classic|Singleplayer|Hack and Slash|2D|Great Soundtrack
287980,Mini Metro,2015.0,77.0,9.0,25.46198830409357,5.6,11.43,41.55,35.95,Strategy|Mouse only|Building|Management|Puzzle|Free to Play|Top-Down|Early Access|Transportation|Relaxing|Touch-Friendly|Trains|Casual|Indie|Replay Value|Simulation|Singleplayer|Addictive|2D|Minimalist|Difficult|Great Soundtrack
418530,Spelunky 2,2020.0,91.0,8.0,13.774025974025976,27.38,77.93,180.45,153.07,Procedural Generation|Side Scroller|Action|Adventure|Platformer|Action Roguelike|Co-op|Local Co-Op|2D Platformer|Funny|Indie|Tutorial|Dark Humor|Perma Death|Singleplayer|PvP|Cute|Online Co-Op|Choices Matter|2D|Difficult|Replay Value|4 Player Local
428550,Momodora: Reverie Under The Moonlight,2016.0,82.0,8.0,15.317741935483872,4.33,5.52,9.63,5.300000000000001,Magic|Spectacle fighter|Side Scroller|Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Exploration|Controller|Female Protagonist|2D Platformer|Dark Fantasy|Souls-like|Classic|Fantasy|Indie|Singleplayer|Colorful|Cute|Anime|2D|Difficult|Great Soundtrack|Metroidvania
204060,Superbrothers: Sword & Sworcery EP,2012.0,83.0,6.0,3.4153577661431065,4.13,4.67,5.15,1.0200000000000005,Story Rich|Pixel Graphics|Adventure|Atmospheric|Exploration|Puzzle|Walking Simulator|Female Protagonist|Beautiful|Relaxing|Touch-Friendly|Casual|Fantasy|Indie|Retro|Singleplayer|Music|2D|Great Soundtrack
593280,Cat Quest,2017.0,79.0,9.0,19.876106194690266,5.85,8.13,11.11,5.26,Multiplayer|Action|Adventure|Cozy|Action RPG|Co-op|RPG|Dragons|Open World|Funny|Casual|Fantasy|Indie|Singleplayer|Wholesome|Cute|Hack and Slash|Loot|Family Friendly|2D|Great Soundtrack|Cats
362680,Fran Bow,2015.0,70.0,9.0,34.329896907216494,7.68,8.53,8.91,1.2300000000000004,Horror|Story Rich|Adventure|Atmospheric|Puzzle|GameMaker|Gore|Surreal|Psychological Horror|Female Protagonist|Dark Fantasy|Fantasy|Indie|Singleplayer|Psychological|Hand-drawn|Dark|Hidden Object|2D|Great Soundtrack
283640,Salt and Sanctuary,2016.0,84.0,8.0,9.094754653130288,16.35,20.99,30.72,14.369999999999996,Horror|Story Rich|Multiplayer|Side Scroller|Action|Dating Sim|Adventure|Platformer|Atmospheric|Memes|Action RPG|Walking Simulator|Gore|Co-op|Local Co-Op|RPG|Dark Fantasy|Souls-like|Nudity|Casual|Indie|Singleplayer|Violent|Dark|Anime|Family Friendly|2D|Difficult|Metroidvania|Open World|Illuminati
572890,Pikuniku,2019.0,74.0,9.0,22.38175675675676,3.11,3.76,5.84,2.73,Horror|Dystopian |Multiplayer|Action|Adventure|Platformer|Exploration|Puzzle|Psychological Horror|Co-op|Local Co-Op|Comedy|Funny|Casual|Indie|Singleplayer|Colorful|Cute|Family Friendly|2D|Great Soundtrack
200900,Cave Story+,2011.0,83.0,8.0,13.864406779661016,6.3,8.4,10.58,4.28,Story Rich|Action|Pixel Graphics|Adventure|Platformer|Exploration|Classic|Indie|Retro|Shooter|Remake|Singleplayer|Great Soundtrack|Cute|Anime|2D|Difficult|Replay Value|Metroidvania|Sci-fi
250760,Shovel Knight: Treasure Trove,2014.0,85.0,9.0,24.38841567291312,6.67,9.17,17.14,10.47,Side Scroller|Action|Pixel Graphics|Old School|Adventure|Platformer|Controller|Comedy|RPG|Kickstarter|Funny|Arcade|Fantasy|Indie|Retro|Singleplayer|Medieval|2D|Difficult|Great Soundtrack|Metroidvania
94400,Nidhogg,2014.0,81.0,8.0,8.508387096774193,0.82,2.77,6.3,5.48,Fast-Paced|Multiplayer|Action|Pixel Graphics|Fighting|Platformer|GameMaker|Competitive|2D Fighter|Controller|Co-op|Local Multiplayer|Local Co-Op|Funny|Indie|PvP|Party Game|Swordplay|2D|Great Soundtrack|Sports
953490,CARRION,2020.0,75.0,8.0,17.125797629899726,4.6,5.43,6.21,1.6100000000000003,Horror|Action|Pixel Graphics|Adventure|Platformer|Physics|Atmospheric|Puzzle|Gore|Villain Protagonist|Nudity|Mature|Sexual Content|Indie|Blood|Singleplayer|Violent|Cute|Lovecraftian|2D|Great Soundtrack|Metroidvania|Sci-fi
223830,Xenonauts,2014.0,77.0,8.0,7.346080305927342,32.05,45.28,90.55,58.5,Strategy|Grand Strategy|Cold War|Turn-Based Combat|Atmospheric|Management|Isometric|Tactical|RPG|Turn-Based Tactics|Kickstarter|Indie|Remake|Singleplayer|Simulation|Aliens|Turn-Based Strategy|Turn-Based|2D|Sci-fi
1510,Uplink,2006.0,75.0,8.0,10.474226804123711,8.24,15.91,28.61,20.37,Story Rich|Hacking|Strategy|Atmospheric|Puzzle|Cyberpunk|Real-Time with Pause|Programming|Text-Based|Classic|Typing|Time Management|Indie|Perma Death|Simulation|Singleplayer|Addictive|Immersive Sim|2D|Experimental|Great Soundtrack|Sci-fi
503560,911 Operator,2017.0,68.0,8.0,8.155757575757576,6.42,10.43,21.15,14.73,Crime|Strategy|Modern|Atmospheric|Management|City Builder|Tactical|Mature|Casual|Moddable|Indie|Singleplayer|Simulation|Realistic|Drama|Choices Matter|Education|Addictive|Real Time Tactics|2D|Minimalist
1207650,Suzerain,2020.0,81.0,8.0,13.351585014409222,10.12,16.55,27.08,16.96,Story Rich|Visual Novel|Historical|Strategy|Adventure|Military|Diplomacy|Political|Atmospheric|Political Sim|Management|RPG|Multiple Endings|Text-Based|Politics|Singleplayer|Simulation|Choose Your Own Adventure|Alternate History|Drama|Interactive Fiction|Choices Matter|Immersive Sim|2D|Difficult|Economy
95400,ibb & obb,2014.0,83.0,8.0,9.91470054446461,6.31,8.71,16.17,9.860000000000005,Multiplayer|Action|Adventure|Platformer|Puzzle|Psychological Horror|Co-op|Local Co-Op|Local Multiplayer|Controller|Funny|Casual|Indie|Cute|Online Co-Op|Anime|Family Friendly|2D|Difficult|Great Soundtrack
70300,VVVVVV,2010.0,81.0,9.0,26.133136094674555,2.4,3.43,4.77,2.37,Action|Pixel Graphics|Adventure|Platformer|Exploration|Puzzle|2D Platformer|Classic|Casual|Indie|Short|Retro|Precision Platformer|Singleplayer|Space|Great Soundtrack|2D|Minimalist|Difficult|Open World|Metroidvania|Sci-fi
354140,Five Nights at Freddy's 3,2015.0,68.0,8.0,8.372685185185185,2.23,3.58,5.69,3.4600000000000004,Robots|3D Vision|Horror|First-Person|Strategy|Action|Atmospheric|Gore|Psychological Horror|Mystery|Survival Horror|Survival|Indie|Jump Scare|Simulation|Singleplayer|Dark|2D|Difficult|Great Soundtrack
